# Title: Arctic Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
188001,-1.48
188002,-2.33
188003,-1.00
188004,0.15
188005,-0.31
188006,0.12
188007,-0.57
188008,0.12
188009,0.05
188010,-0.74
188011,-0.75
188012,0.18
188101,-2.03
188102,-1.28
188103,-0.77
188104,-0.45
188105,-1.01
188106,-1.52
188107,-0.54
188108,-1.06
188109,-1.28
188110,-1.13
188111,-1.07
188112,0.55
188201,-1.02
188202,-1.09
188203,-0.65
188204,-1.85
188205,-0.25
188206,-0.95
188207,-0.87
188208,-0.81
188209,-0.77
188210,-1.86
188211,-1.40
188212,-1.76
188301,0.20
188302,0.85
188303,1.36
188304,-0.55
188305,-0.59
188306,-0.50
188307,-0.48
188308,-1.21
188309,-0.34
188310,-1.20
188311,0.39
188312,-0.52
188401,-1.40
188402,-0.14
188403,-0.82
188404,-1.84
188405,-1.87
188406,-0.60
188407,-0.24
188408,-0.78
188409,-1.11
188410,-0.90
188411,-0.01
188412,1.89
188501,-0.92
188502,0.80
188503,-0.17
188504,-1.44
188505,-1.49
188506,-0.85
188507,-0.34
188508,-0.88
188509,-1.27
188510,-1.50
188511,-1.99
188512,-1.11
188601,-2.19
188602,-0.34
188603,-2.48
188604,-1.33
188605,-1.48
188606,-1.32
188607,-0.28
188608,-0.62
188609,-0.69
188610,-1.52
188611,-0.96
188612,0.52
188701,-1.62
188702,0.03
188703,-1.38
188704,-1.57
188705,-0.89
188706,-0.21
188707,-0.59
188708,-0.95
188709,-0.24
188710,-2.07
188711,-1.51
188712,-3.18
188801,0.45
188802,-1.09
188803,-1.67
188804,-2.31
188805,-1.07
188806,-0.49
188807,-0.10
188808,-0.11
188809,-0.78
188810,0.14
188811,0.03
188812,-1.11
188901,0.99
188902,1.34
188903,-0.94
188904,-0.24
188905,0.04
188906,-0.72
188907,-0.38
188908,-0.52
188909,0.21
188910,-0.60
188911,-1.27
188912,-1.94
189001,0.05
189002,-0.68
189003,-0.06
189004,-1.16
189005,-1.28
189006,-0.43
189007,-0.32
189008,-0.44
189009,-0.08
189010,0.40
189011,-2.35
189012,-1.85
189101,-0.47
189102,-1.25
189103,0.07
189104,-0.87
189105,-0.99
189106,-0.28
189107,-0.49
189108,-0.27
189109,-0.93
189110,-0.95
189111,-1.93
189112,-2.21
189201,-0.62
189202,-0.57
189203,0.48
189204,-1.18
189205,-1.53
189206,-0.71
189207,-0.69
189208,-0.75
189209,-0.43
189210,-0.94
189211,-1.39
189212,0.39
189301,-0.90
189302,-0.70
189303,-1.23
189304,-0.72
189305,-0.57
189306,-0.47
189307,-0.28
189308,-0.52
189309,-0.91
189310,-0.71
189311,-1.51
189312,-2.61
189401,-2.93
189402,-2.69
189403,-1.31
189404,-1.21
189405,-0.28
189406,-1.12
189407,-0.28
189408,-0.19
189409,-1.01
189410,-1.95
189411,-1.66
189412,-0.39
189501,-1.17
189502,-1.86
189503,-0.56
189504,-1.72
189505,-1.01
189506,-0.19
189507,0.27
189508,-0.32
189509,-0.65
189510,-1.24
189511,-0.49
189512,-2.32
189601,-2.00
189602,-1.35
189603,-0.63
189604,-2.92
189605,-1.85
189606,-0.74
189607,-0.50
189608,-0.16
189609,-0.18
189610,0.50
189611,-0.66
189612,-2.00
189701,-0.82
189702,-2.35
189703,-0.53
189704,-0.40
189705,0.16
189706,-0.93
189707,-0.21
189708,-0.47
189709,-1.32
189710,-2.10
189711,-0.22
189712,1.40
189801,-2.45
189802,-1.53
189803,-0.65
189804,-0.04
189805,-0.49
189806,-0.35
189807,-0.35
189808,-0.12
189809,-0.38
189810,-1.26
189811,-2.95
189812,-2.93
189901,-2.28
189902,-1.59
189903,-0.99
189904,-1.08
189905,-1.62
189906,-1.16
189907,-0.35
189908,-0.42
189909,-0.36
189910,-0.79
189911,-1.04
189912,0.65
190001,-0.78
190002,0.15
190003,0.62
190004,-0.68
190005,-0.45
190006,-0.58
190007,-0.38
190008,-0.57
190009,-0.66
190010,-0.93
190011,-0.23
190012,-1.59
190101,-2.52
190102,-0.36
190103,1.14
190104,0.49
190105,-1.10
190106,-0.41
190107,-0.43
190108,-0.58
190109,-0.62
190110,-0.41
190111,-1.62
190112,0.56
190201,-1.70
190202,-0.28
190203,-2.95
190204,-1.54
190205,-1.36
190206,-0.57
190207,0.03
190208,-0.60
190209,-1.03
190210,-1.54
190211,-2.28
190212,-2.80
190301,-1.76
190302,-0.43
190303,0.71
190304,-1.35
190305,-0.33
190306,-0.63
190307,-0.31
190308,-0.54
190309,-0.29
190310,-1.00
190311,0.74
190312,-0.77
190401,-1.42
190402,-1.66
190403,2.07
190404,-0.26
190405,-0.21
190406,-0.35
190407,-0.37
190408,-0.01
190409,-0.78
190410,-0.11
190411,-0.24
190412,-0.35
190501,-0.11
190502,0.39
190503,1.55
190504,1.12
190505,0.11
190506,-0.54
190507,-0.50
190508,-0.58
190509,-0.88
190510,-0.91
190511,-1.42
190512,-2.54
190601,-2.53
190602,-0.35
190603,-0.51
190604,0.50
190605,-0.14
190606,-0.22
190607,-0.24
190608,0.15
190609,0.02
190610,0.89
190611,0.39
190612,1.12
190701,-0.48
190702,-0.90
190703,0.02
190704,-0.47
190705,-1.35
190706,-0.89
190707,-0.99
190708,-0.63
190709,-0.60
190710,-0.19
190711,-0.20
190712,-1.23
190801,-2.35
190802,1.83
190803,-0.75
190804,-1.69
190805,-0.76
190806,0.15
190807,-0.03
190808,-0.15
190809,-0.23
190810,-0.46
190811,-0.25
190812,-0.80
190901,-2.20
190902,-0.65
190903,-1.23
190904,-1.54
190905,-0.96
190906,-0.77
190907,-0.16
190908,-0.33
190909,-0.22
190910,-0.11
190911,-0.45
190912,-0.36
191001,-0.37
191002,0.49
191003,-0.51
191004,-1.22
191005,-0.45
191006,-0.91
191007,-0.32
191008,-0.10
191009,0.19
191010,0.18
191011,1.27
191012,-0.34
191101,-1.78
191102,-0.98
191103,-1.92
191104,0.68
191105,-0.25
191106,-0.51
191107,-0.13
191108,-0.50
191109,-0.48
191110,0.85
191111,0.00
191112,-0.58
191201,-1.01
191202,-2.73
191203,-2.80
191204,-0.76
191205,-0.40
191206,0.15
191207,-1.27
191208,-1.11
191209,-0.77
191210,-1.86
191211,1.00
191212,0.12
191301,-2.12
191302,-0.66
191303,0.05
191304,-0.44
191305,-0.53
191306,-0.40
191307,-0.54
191308,-0.52
191309,-0.22
191310,-1.26
191311,-1.88
191312,0.63
191401,-2.76
191402,-0.76
191403,-1.95
191404,-0.68
191405,-0.55
191406,-0.43
191407,-0.59
191408,-0.18
191409,-0.59
191410,0.60
191411,0.21
191412,1.93
191501,-0.87
191502,-0.62
191503,-0.49
191504,0.33
191505,0.57
191506,-0.34
191507,0.05
191508,-0.52
191509,-0.52
191510,-0.90
191511,-1.16
191512,-3.15
191601,0.26
191602,0.01
191603,0.00
191604,-0.57
191605,-0.35
191606,-0.45
191607,-0.60
191608,-0.72
191609,-0.13
191610,0.32
191611,-1.50
191612,-3.45
191701,-0.96
191702,-1.34
191703,-0.75
191704,-1.17
191705,-0.62
191706,0.33
191707,0.00
191708,-0.51
191709,-0.48
191710,-1.50
191711,-1.28
191712,-2.05
191801,-2.90
191802,-1.78
191803,-0.89
191804,-1.16
191805,-1.63
191806,-1.29
191807,-0.61
191808,-0.69
191809,0.12
191810,-0.75
191811,-1.28
191812,-0.76
191901,0.56
191902,-2.86
191903,-2.13
191904,-1.16
191905,0.56
191906,-0.64
191907,-0.01
191908,0.24
191909,0.32
191910,0.42
191911,0.66
191912,0.19
192001,0.30
192002,1.79
192003,1.33
192004,-0.44
192005,0.44
192006,-0.11
192007,-0.62
192008,-0.38
192009,-0.86
192010,-1.05
192011,0.01
192012,-0.60
192101,-0.39
192102,-1.12
192103,-0.69
192104,-0.38
192105,0.12
192106,0.25
192107,-0.20
192108,-0.54
192109,-0.63
192110,0.18
192111,1.73
192112,-0.73
192201,1.47
192202,-2.37
192203,-0.27
192204,-0.72
192205,-0.52
192206,-0.37
192207,-0.33
192208,-0.26
192209,-0.60
192210,-0.92
192211,0.70
192212,1.72
192301,-0.82
192302,0.61
192303,-1.89
192304,-0.44
192305,-0.61
192306,-0.14
192307,-0.16
192308,0.23
192309,-0.40
192310,1.25
192311,0.70
192312,-0.52
192401,-0.23
192402,-0.51
192403,1.06
192404,-0.79
192405,0.55
192406,-0.27
192407,-0.20
192408,0.19
192409,-0.27
192410,-0.13
192411,1.85
192412,1.08
192501,-0.20
192502,-0.22
192503,-0.36
192504,0.54
192505,-0.27
192506,-0.41
192507,-0.44
192508,-0.42
192509,-0.02
192510,0.57
192511,-0.65
192512,-0.33
192601,1.08
192602,-0.66
192603,1.81
192604,0.95
192605,-0.84
192606,-0.36
192607,-0.46
192608,0.15
192609,0.04
192610,1.17
192611,0.46
192612,-0.89
192701,-0.88
192702,0.80
192703,-1.55
192704,-0.66
192705,0.30
192706,-0.09
192707,-0.48
192708,0.01
192709,0.57
192710,0.66
192711,-0.03
192712,-0.77
192801,0.59
192802,1.51
192803,0.15
192804,-0.71
192805,-0.46
192806,-0.13
192807,-0.14
192808,-0.02
192809,0.44
192810,-0.18
192811,0.58
192812,1.47
192901,0.50
192902,1.35
192903,-1.30
192904,-1.20
192905,-0.98
192906,-0.59
192907,-0.56
192908,-0.21
192909,0.06
192910,0.66
192911,-0.19
192912,0.17
193001,2.33
193002,-1.03
193003,-0.43
193004,0.28
193005,-0.26
193006,0.32
193007,-0.07
193008,0.17
193009,-0.17
193010,-0.42
193011,2.02
193012,0.77
193101,-0.14
193102,0.41
193103,-0.70
193104,-0.51
193105,-0.05
193106,0.02
193107,0.32
193108,0.16
193109,0.52
193110,1.19
193111,1.98
193112,1.17
193201,0.43
193202,-0.14
193203,1.02
193204,0.67
193205,0.65
193206,-0.01
193207,0.34
193208,0.53
193209,0.84
193210,0.55
193211,-1.42
193212,0.00
193301,1.18
193302,-0.23
193303,-0.03
193304,0.18
193305,-0.64
193306,-0.71
193307,0.10
193308,-0.02
193309,-0.63
193310,0.22
193311,-0.84
193312,-0.81
193401,0.46
193402,2.13
193403,0.73
193404,-0.65
193405,0.38
193406,-0.21
193407,0.13
193408,-0.02
193409,0.05
193410,1.03
193411,1.96
193412,1.05
193501,-0.77
193502,1.36
193503,0.18
193504,-0.65
193505,-0.40
193506,-0.01
193507,0.15
193508,0.13
193509,0.01
193510,-0.23
193511,0.62
193512,1.11
193601,-0.93
193602,-1.00
193603,-1.14
193604,1.41
193605,0.00
193606,0.51
193607,0.65
193608,0.40
193609,0.45
193610,0.56
193611,0.37
193612,0.45
193701,3.42
193702,0.56
193703,-0.45
193704,0.23
193705,0.57
193706,0.61
193707,0.23
193708,-0.05
193709,0.48
193710,0.98
193711,2.16
193712,1.20
193801,1.26
193802,1.24
193803,1.09
193804,1.41
193805,0.26
193806,0.25
193807,0.26
193808,0.29
193809,1.11
193810,0.98
193811,2.39
193812,1.72
193901,-0.70
193902,0.52
193903,-0.17
193904,0.36
193905,-0.01
193906,0.29
193907,-0.27
193908,0.05
193909,0.06
193910,0.31
193911,0.80
193912,2.23
194001,2.42
194002,1.17
194003,0.73
194004,1.57
194005,1.06
194006,0.10
194007,0.06
194008,0.16
194009,0.36
194010,0.30
194011,0.86
194012,0.22
194101,-0.97
194102,0.53
194103,-1.14
194104,-1.13
194105,0.03
194106,0.16
194107,0.21
194108,0.40
194109,-0.08
194110,0.69
194111,-0.55
194112,0.16
194201,2.92
194202,0.35
194203,-1.34
194204,-0.39
194205,0.42
194206,0.16
194207,0.10
194208,-0.15
194209,0.44
194210,0.62
194211,0.27
194212,1.33
194301,0.02
194302,1.39
194303,0.98
194304,2.45
194305,1.30
194306,0.54
194307,0.05
194308,0.09
194309,0.39
194310,2.08
194311,2.42
194312,0.70
194401,1.93
194402,1.89
194403,1.07
194404,0.97
194405,0.33
194406,-0.19
194407,-0.30
194408,-0.09
194409,0.72
194410,1.47
194411,1.37
194412,3.05
194501,2.07
194502,1.80
194503,0.10
194504,1.14
194505,0.41
194506,0.23
194507,-0.08
194508,0.45
194509,0.01
194510,1.03
194511,-0.48
194512,-0.54
194601,0.28
194602,-1.96
194603,-0.16
194604,-0.29
194605,0.35
194606,-0.40
194607,-0.21
194608,-0.23
194609,-0.53
194610,-0.13
194611,0.32
194612,0.18
194701,1.34
194702,1.44
194703,1.03
194704,0.73
194705,0.37
194706,0.19
194707,-0.42
194708,-0.50
194709,0.04
194710,2.04
194711,1.35
194712,0.74
194801,-0.01
194802,-0.05
194803,0.02
194804,0.06
194805,0.82
194806,0.19
194807,0.06
194808,-0.06
194809,0.05
194810,0.91
194811,0.78
194812,-2.22
194901,0.34
194902,-0.47
194903,2.28
194904,-0.18
194905,-0.60
194906,-0.85
194907,-0.84
194908,-0.06
194909,0.01
194910,0.20
194911,-0.06
194912,1.07
195001,0.49
195002,-0.93
195003,0.98
195004,-0.26
195005,-0.38
195006,-0.06
195007,-0.45
195008,-0.09
195009,-0.15
195010,0.15
195011,0.30
195012,0.34
195101,-1.62
195102,-1.53
195103,-0.26
195104,0.42
195105,0.31
195106,0.00
195107,-0.23
195108,0.32
195109,0.98
195110,0.92
195111,-0.19
195112,0.71
195201,-0.44
195202,0.12
195203,-0.56
195204,0.30
195205,0.34
195206,-0.04
195207,0.10
195208,-0.16
195209,0.23
195210,-0.23
195211,0.47
195212,0.80
195301,0.09
195302,0.72
195303,-0.14
195304,2.57
195305,1.20
195306,0.86
195307,0.54
195308,0.57
195309,0.37
195310,0.72
195311,1.14
195312,0.54
195401,0.16
195402,-0.40
195403,0.12
195404,1.25
195405,0.71
195406,0.41
195407,0.44
195408,0.66
195409,0.29
195410,1.29
195411,1.36
195412,0.77
195501,1.97
195502,-2.06
195503,-1.23
195504,0.17
195505,-0.49
195506,0.17
195507,-0.23
195508,0.02
195509,-0.02
195510,0.49
195511,-1.86
195512,-2.20
195601,0.49
195602,0.92
195603,0.70
195604,-0.80
195605,-1.19
195606,-0.01
195607,0.07
195608,-0.53
195609,-0.98
195610,-1.91
195611,-0.15
195612,1.29
195701,1.59
195702,-0.17
195703,-0.34
195704,0.51
195705,0.19
195706,0.41
195707,0.20
195708,0.63
195709,-0.23
195710,-0.28
195711,-1.15
195712,-2.31
195801,1.18
195802,-0.65
195803,-0.55
195804,-1.58
195805,-0.68
195806,-0.05
195807,0.25
195808,0.31
195809,-0.31
195810,-0.63
195811,-1.61
195812,-0.75
195901,0.31
195902,1.18
195903,0.59
195904,-0.45
195905,0.17
195906,0.42
195907,-0.17
195908,0.10
195909,0.06
195910,-0.34
195911,1.70
195912,0.19
196001,0.43
196002,-0.43
196003,-0.66
196004,-0.62
196005,0.94
196006,0.75
196007,0.66
196008,0.03
196009,0.14
196010,-0.48
196011,-1.22
196012,1.89
196101,0.01
196102,-0.19
196103,-1.07
196104,-0.55
196105,-0.24
196106,0.28
196107,0.34
196108,-0.11
196109,-0.40
196110,-0.18
196111,-0.06
196112,-1.41
196201,1.12
196202,1.03
196203,1.26
196204,0.93
196205,-0.77
196206,-0.28
196207,0.19
196208,-0.09
196209,-0.55
196210,-0.49
196211,0.63
196212,-0.49
196301,0.49
196302,0.50
196303,-2.16
196304,0.09
196305,-0.51
196306,-0.60
196307,-0.35
196308,-0.26
196309,-0.68
196310,-0.41
196311,-0.90
196312,0.18
196401,-1.50
196402,0.44
196403,-2.29
196404,-2.16
196405,-1.19
196406,-0.44
196407,-0.31
196408,-0.15
196409,-0.54
196410,-0.53
196411,-1.64
196412,-0.31
196501,-0.51
196502,-1.32
196503,0.65
196504,0.10
196505,-0.82
196506,-0.76
196507,-0.31
196508,-0.27
196509,-0.53
196510,-0.99
196511,0.08
196512,-1.53
196601,-2.89
196602,-2.65
196603,-2.55
196604,-1.83
196605,-0.40
196606,0.04
196607,-0.04
196608,0.21
196609,-0.05
196610,-1.82
196611,-0.44
196612,1.25
196701,-1.04
196702,-1.31
196703,0.94
196704,0.51
196705,0.97
196706,-0.03
196707,0.12
196708,-0.18
196709,0.19
196710,1.02
196711,0.41
196712,1.52
196801,-0.43
196802,0.27
196803,1.34
196804,0.09
196805,0.06
196806,-0.24
196807,-0.44
196808,0.01
196809,-0.25
196810,-0.78
196811,-2.82
196812,-2.59
196901,-0.50
196902,-1.29
196903,-1.97
196904,-1.01
196905,-0.23
196906,-0.30
196907,0.13
196908,0.05
196909,-0.18
196910,-0.03
196911,-0.47
196912,1.82
197001,0.17
197002,-0.51
197003,0.71
197004,-1.31
197005,-0.64
197006,-0.18
197007,0.11
197008,-0.46
197009,0.12
197010,-1.01
197011,-0.26
197012,-0.82
197101,-1.62
197102,-0.58
197103,-0.20
197104,-0.49
197105,0.22
197106,0.24
197107,0.30
197108,0.26
197109,0.54
197110,-0.63
197111,-0.81
197112,-0.83
197201,-0.86
197202,-0.32
197203,0.17
197204,-0.42
197205,-0.53
197206,-0.62
197207,-0.08
197208,-0.08
197209,-0.66
197210,-0.19
197211,-1.86
197212,-0.01
197301,0.29
197302,-0.08
197303,-0.40
197304,0.41
197305,0.38
197306,0.56
197307,0.23
197308,0.40
197309,-0.10
197310,-0.45
197311,-0.62
197312,0.04
197401,0.37
197402,-1.26
197403,0.63
197404,-0.16
197405,-0.06
197406,-0.13
197407,0.44
197408,0.44
197409,0.10
197410,-0.75
197411,-1.66
197412,-0.93
197501,-1.22
197502,0.85
197503,0.50
197504,0.69
197505,0.42
197506,0.36
197507,-0.01
197508,0.11
197509,0.08
197510,-0.73
197511,-0.95
197512,0.09
197601,0.17
197602,-0.89
197603,0.53
197604,1.09
197605,-0.15
197606,-0.13
197607,0.02
197608,0.12
197609,0.49
197610,-1.59
197611,-0.39
197612,-0.73
197701,2.70
197702,-1.19
197703,-1.61
197704,0.42
197705,1.07
197706,0.62
197707,0.25
197708,0.38
197709,0.36
197710,-1.14
197711,-0.04
197712,-0.43
197801,0.55
197802,0.22
197803,0.15
197804,-0.31
197805,-0.40
197806,-0.87
197807,-0.30
197808,-0.16
197809,-0.13
197810,-0.58
197811,0.77
197812,-0.83
197901,-0.07
197902,-3.81
197903,-1.00
197904,-1.24
197905,-0.11
197906,-0.17
197907,0.24
197908,0.08
197909,0.31
197910,-0.35
197911,0.35
197912,0.29
198001,0.88
198002,2.34
198003,0.58
198004,-0.22
198005,0.42
198006,0.20
198007,0.00
198008,0.29
198009,-0.16
198010,0.81
198011,-1.64
198012,-0.68
198101,3.84
198102,1.52
198103,0.57
198104,0.47
198105,0.87
198106,0.62
198107,-0.03
198108,0.54
198109,0.16
198110,1.24
198111,1.72
198112,1.08
198201,-1.98
198202,1.14
198203,-0.26
198204,0.12
198205,-0.68
198206,-0.31
198207,0.25
198208,-0.18
198209,-0.25
198210,-1.24
198211,-1.64
198212,0.37
198301,0.40
198302,-0.17
198303,0.88
198304,-0.68
198305,-0.77
198306,0.24
198307,0.06
198308,0.08
198309,0.33
198310,-0.22
198311,0.56
198312,0.79
198401,1.53
198402,0.09
198403,0.33
198404,-0.98
198405,0.52
198406,0.61
198407,0.53
198408,0.11
198409,0.42
198410,0.40
198411,-0.29
198412,0.31
198501,1.35
198502,-0.67
198503,0.31
198504,-1.17
198505,-0.03
198506,0.61
198507,-0.07
198508,-0.09
198509,0.55
198510,-0.20
198511,0.72
198512,1.29
198601,-0.17
198602,1.78
198603,0.34
198604,-0.36
198605,0.26
198606,-0.09
198607,-0.08
198608,-0.26
198609,-0.43
198610,-0.52
198611,0.30
198612,-0.23
198701,-0.08
198702,-1.32
198703,-0.55
198704,-0.71
198705,-0.38
198706,-0.31
198707,0.29
198708,0.10
198709,-0.33
198710,0.20
198711,-1.67
198712,-0.78
198801,0.61
198802,1.43
198803,0.77
198804,-0.04
198805,0.89
198806,0.54
198807,0.93
198808,0.25
198809,0.74
198810,0.39
198811,-1.00
198812,0.85
198901,-1.63
198902,2.84
198903,0.89
198904,0.65
198905,0.08
198906,0.69
198907,0.31
198908,0.49
198909,0.54
198910,-0.27
198911,-1.24
198912,0.61
199001,-0.46
199002,-0.65
199003,2.84
199004,2.60
199005,1.90
199006,1.08
199007,0.66
199008,0.58
199009,0.56
199010,-0.12
199011,-1.87
199012,-0.65
199101,0.85
199102,0.27
199103,0.51
199104,0.96
199105,1.38
199106,0.97
199107,1.10
199108,0.85
199109,1.06
199110,0.76
199111,0.89
199112,0.32
199201,0.61
199202,0.53
199203,1.45
199204,-0.45
199205,0.07
199206,-0.27
199207,0.05
199208,-0.20
199209,-0.63
199210,-1.22
199211,-0.85
199212,0.19
199301,0.62
199302,1.74
199303,0.71
199304,0.93
199305,0.84
199306,0.80
199307,0.70
199308,0.00
199309,0.18
199310,0.40
199311,0.08
199312,-0.83
199401,-0.66
199402,-0.18
199403,0.05
199404,0.65
199405,0.54
199406,0.54
199407,0.57
199408,0.55
199409,0.53
199410,1.19
199411,-0.74
199412,0.05
199501,2.18
199502,3.24
199503,0.93
199504,3.17
199505,1.11
199506,0.81
199507,0.28
199508,0.93
199509,1.23
199510,0.79
199511,1.34
199512,0.00
199601,1.07
199602,1.77
199603,2.11
199604,0.77
199605,0.42
199606,0.04
199607,0.32
199608,-0.38
199609,-0.58
199610,-0.50
199611,2.33
199612,0.22
199701,-0.68
199702,0.36
199703,1.63
199704,1.79
199705,0.63
199706,0.52
199707,0.32
199708,0.37
199709,0.96
199710,0.99
199711,0.77
199712,-0.41
199801,0.45
199802,-1.07
199803,1.28
199804,1.24
199805,0.32
199806,1.04
199807,1.16
199808,0.87
199809,0.58
199810,-0.26
199811,0.51
199812,1.04
199901,-0.52
199902,0.36
199903,-0.02
199904,0.34
199905,0.10
199906,0.54
199907,0.48
199908,0.29
199909,0.57
199910,0.15
199911,0.88
199912,1.02
200001,0.67
200002,2.52
200003,1.74
200004,1.63
200005,0.32
200006,0.69
200007,0.60
200008,0.21
200009,0.19
200010,0.33
200011,0.54
200012,0.29
200101,0.93
200102,0.83
200103,-0.31
200104,0.27
200105,0.26
200106,0.75
200107,1.05
200108,0.72
200109,0.70
200110,0.26
200111,1.31
200112,2.23
200201,0.49
200202,-0.74
