# Title: North America Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
192607,-0.39
192608,-0.20
192609,-0.69
192610,0.84
192611,-0.48
192612,-0.84
192701,0.51
192702,0.66
192703,0.29
192704,-0.57
192705,-0.67
192706,-0.46
192707,-0.34
192708,-0.66
192709,0.19
192710,0.50
192711,-0.90
192712,-1.94
192801,1.16
192802,0.89
192803,0.56
192804,-1.51
192805,0.41
192806,-0.30
192807,-0.03
192808,-0.41
192809,-0.14
192810,0.17
192811,1.00
192812,1.75
192901,0.09
192902,-0.90
192903,0.07
192904,-0.28
192905,-0.97
192906,-0.59
192907,-0.42
192908,0.16
192909,-0.44
192910,0.41
192911,-0.89
192912,-0.94
193001,-1.71
193002,0.58
193003,-0.07
193004,0.73
193005,-0.25
193006,0.21
193007,0.28
193008,0.43
193009,0.23
193010,-0.62
193011,0.42
193012,1.25
193101,2.08
193102,2.28
193103,-0.68
193104,0.25
193105,-0.38
193106,0.72
193107,0.63
193108,0.00
193109,1.09
193110,1.02
193111,0.98
193112,0.82
193201,-0.02
193202,-0.72
193203,-0.87
193204,0.28
193205,0.69
193206,0.40
193207,-0.09
193208,0.66
193209,0.24
193210,-0.60
193211,-1.31
193212,-1.24
193301,0.32
193302,-1.64
193303,0.18
193304,-0.26
193305,-0.10
193306,0.10
193307,0.11
193308,0.13
193309,0.29
193310,-0.43
193311,-0.62
193312,-2.21
193401,0.10
193402,0.02
193403,-0.36
193404,0.84
193405,0.55
193406,0.12
193407,0.33
193408,-0.24
193409,-0.63
193410,0.55
193411,0.94
193412,0.07
193501,-1.29
193502,0.89
193503,-0.39
193504,-0.44
193505,-0.89
193506,-0.24
193507,0.52
193508,-0.01
193509,-0.06
193510,-0.57
193511,-1.32
193512,-0.17
193601,-1.27
193602,-3.80
193603,0.50
193604,-0.51
193605,0.32
193606,0.35
193607,0.98
193608,0.47
193609,0.01
193610,-0.70
193611,-0.56
193612,-0.88
193701,-0.92
193702,-0.67
193703,0.24
193704,0.11
193705,0.59
193706,0.52
193707,0.39
193708,0.30
193709,0.46
193710,0.26
193711,0.25
193712,-0.57
193801,0.25
193802,-0.39
193803,0.96
193804,-0.15
193805,0.27
193806,0.19
193807,0.14
193808,0.17
193809,1.18
193810,1.40
193811,-0.19
193812,1.50
193901,1.50
193902,-2.66
193903,-1.00
193904,0.52
193905,0.68
193906,-0.11
193907,0.31
193908,0.18
193909,0.30
193910,-0.54
193911,0.53
193912,3.16
194001,0.96
194002,1.22
194003,0.82
194004,0.82
194005,0.57
194006,-0.26
194007,0.18
194008,-0.02
194009,0.85
194010,0.85
194011,-0.84
194012,1.25
194101,1.05
194102,1.84
194103,0.37
194104,0.90
194105,0.65
194106,0.31
194107,0.39
194108,0.09
194109,-0.42
194110,0.32
194111,0.18
194112,1.45
194201,1.86
194202,0.11
194203,1.66
194204,0.78
194205,0.48
194206,0.04
194207,-0.02
194208,-0.04
194209,-0.12
194210,0.84
194211,-0.09
194212,-1.10
194301,-0.86
194302,0.56
194303,-1.68
194304,0.43
194305,-0.33
194306,-0.09
194307,0.17
194308,0.33
194309,-0.11
194310,0.91
194311,1.21
194312,0.97
194401,1.97
194402,0.69
194403,-1.05
194404,0.69
194405,0.46
194406,0.08
194407,-0.12
194408,0.03
194409,0.34
194410,0.77
194411,0.34
194412,0.49
194501,1.55
194502,1.04
194503,2.15
194504,-1.13
194505,-0.93
194506,-0.77
194507,-0.35
194508,0.01
194509,-0.45
194510,0.40
194511,-0.69
194512,-1.06
194601,0.50
194602,-0.74
194603,2.18
194604,0.61
194605,0.05
194606,-0.28
194607,-0.20
194608,-0.17
194609,-0.03
194610,0.00
194611,-0.24
194612,0.05
194701,0.50
194702,0.60
194703,0.82
194704,-0.76
194705,-0.51
194706,-0.61
194707,-0.04
194708,-0.21
194709,-0.02
194710,1.59
194711,0.35
194712,1.05
194801,0.60
194802,-1.49
194803,-1.69
194804,-0.70
194805,0.19
194806,0.39
194807,0.24
194808,0.19
194809,0.67
194810,0.33
194811,0.38
194812,-0.95
194901,-0.80
194902,-2.34
194903,0.73
194904,0.00
194905,-0.24
194906,-0.18
194907,-0.20
194908,0.33
194909,-0.14
194910,-0.25
194911,1.66
194912,-0.34
195001,-1.72
195002,-0.96
195003,-0.34
195004,-1.33
195005,-0.30
195006,-0.31
195007,-0.62
195008,-0.73
195009,-0.10
195010,0.24
195011,-0.53
195012,0.92
195101,-0.47
195102,-0.39
195103,-1.28
195104,-0.24
195105,0.51
195106,-0.36
195107,0.11
195108,0.18
195109,0.14
195110,-0.69
195111,-0.52
195112,-1.39
195201,-0.50
195202,0.67
195203,-0.39
195204,0.88
195205,0.75
195206,0.44
195207,0.06
195208,0.10
195209,0.16
195210,-0.01
195211,1.20
195212,2.19
195301,0.73
195302,1.68
195303,0.73
195304,0.80
195305,0.22
195306,0.28
195307,0.22
195308,0.54
195309,0.42
195310,0.65
195311,1.31
195312,0.23
195401,-1.16
195402,2.40
195403,0.04
195404,-0.70
195405,-0.20
195406,0.09
195407,0.33
195408,0.42
195409,0.48
195410,0.43
195411,1.73
195412,0.53
195501,0.89
195502,-1.17
195503,-1.26
195504,0.74
195505,0.17
195506,0.17
195507,0.14
195508,0.26
195509,0.03
195510,0.86
195511,-1.90
195512,-1.11
195601,0.33
195602,-0.52
195603,-0.59
195604,-0.39
195605,-0.71
195606,0.05
195607,-0.19
195608,-0.23
195609,-0.75
195610,-0.39
195611,-0.42
195612,-0.48
195701,-1.02
195702,0.54
195703,0.90
195704,-0.02
195705,-0.37
195706,0.04
195707,0.21
195708,0.15
195709,0.39
195710,-0.37
195711,0.03
195712,0.35
195801,2.25
195802,-0.33
195803,0.86
195804,-0.10
195805,0.76
195806,0.01
195807,0.07
195808,0.52
195809,0.18
195810,0.11
195811,-0.23
195812,-0.13
195901,-0.34
195902,-0.24
195903,-0.57
195904,-0.34
195905,-0.39
195906,0.02
195907,-0.05
195908,-0.25
195909,-0.15
195910,-0.99
195911,-0.89
195912,1.92
196001,0.61
196002,0.64
196003,-1.91
196004,-0.23
196005,0.45
196006,0.39
196007,0.33
196008,0.25
196009,0.28
196010,0.61
196011,0.14
196012,0.59
196101,0.49
196102,0.59
196103,-0.78
196104,-0.79
196105,-0.47
196106,0.45
196107,0.15
196108,0.35
196109,-0.83
196110,-0.72
196111,-0.36
196112,-1.06
196201,-0.54
196202,-0.59
196203,0.25
196204,-0.13
196205,-0.24
196206,0.00
196207,-0.24
196208,0.20
196209,-0.24
196210,0.74
196211,0.78
196212,0.84
196301,-0.65
196302,0.70
196303,-0.13
196304,0.83
196305,-0.34
196306,-0.11
196307,0.06
196308,0.02
196309,0.15
196310,1.60
196311,0.27
196312,-0.24
196401,0.74
196402,0.88
196403,-2.39
196404,-0.65
196405,-0.17
196406,-0.50
196407,-0.10
196408,-0.63
196409,-0.67
196410,-0.30
196411,-0.21
196412,-1.52
196501,-0.12
196502,-1.21
196503,-0.92
196504,0.14
196505,0.13
196506,-0.77
196507,-0.54
196508,-0.52
196509,-1.38
196510,-0.22
196511,0.71
196512,0.71
196601,-2.46
196602,-0.07
196603,0.11
196604,-0.97
196605,-0.37
196606,-0.08
196607,0.43
196608,0.00
196609,0.33
196610,-0.63
196611,-0.85
196612,-0.04
196701,0.67
196702,-1.09
196703,-0.74
196704,-0.97
196705,-0.59
196706,-0.44
196707,-0.34
196708,-0.14
196709,0.15
196710,-0.27
196711,-0.23
196712,0.81
196801,-0.70
196802,-0.14
196803,0.97
196804,-0.13
196805,-0.47
196806,-0.20
196807,-0.47
196808,-0.81
196809,0.07
196810,0.53
196811,0.26
196812,-1.11
196901,-0.88
196902,0.95
196903,-1.31
196904,0.52
196905,0.11
196906,-0.70
196907,-0.14
196908,0.26
196909,-0.15
196910,-0.72
196911,0.15
196912,2.06
197001,-0.65
197002,0.70
197003,-0.23
197004,-0.63
197005,-0.50
197006,0.03
197007,0.11
197008,0.21
197009,-0.40
197010,-0.44
197011,-0.06
197012,-1.23
197101,-1.38
197102,0.05
197103,-0.50
197104,-0.12
197105,-0.27
197106,0.42
197107,-0.28
197108,-0.10
197109,0.06
197110,0.20
197111,-0.52
197112,-1.46
197201,-1.20
197202,-1.89
197203,-0.19
197204,-1.06
197205,-0.07
197206,-0.63
197207,-0.83
197208,-0.27
197209,-1.03
197210,-1.15
197211,-0.93
197212,-2.09
197301,0.62
197302,-0.62
197303,1.12
197304,-0.44
197305,0.20
197306,0.18
197307,0.02
197308,0.41
197309,0.19
197310,0.78
197311,-0.64
197312,0.36
197401,-0.98
197402,-0.51
197403,-0.58
197404,-0.33
197405,-0.36
197406,-0.03
197407,0.09
197408,-0.51
197409,-1.18
197410,-0.84
197411,0.37
197412,0.29
197501,-0.89
197502,-0.26
197503,-1.19
197504,-0.78
197505,0.40
197506,0.20
197507,0.36
197508,-0.12
197509,-0.59
197510,-0.03
197511,-0.40
197512,-0.84
197601,-0.03
197602,0.68
197603,-0.27
197604,1.03
197605,0.01
197606,-0.13
197607,-0.02
197608,-0.26
197609,0.38
197610,-1.02
197611,-0.11
197612,-0.51
197701,0.64
197702,2.35
197703,1.27
197704,1.21
197705,1.16
197706,0.56
197707,0.09
197708,-0.03
197709,0.42
197710,0.42
197711,0.19
197712,-0.91
197801,-0.41
197802,0.28
197803,-0.41
197804,0.27
197805,-0.01
197806,-0.46
197807,-0.05
197808,-0.26
197809,0.11
197810,-0.64
197811,-0.95
197812,0.32
197901,-0.69
197902,-3.81
197903,0.14
197904,-0.19
197905,-0.40
197906,-0.17
197907,0.39
197908,-0.09
197909,0.50
197910,0.61
197911,0.59
197912,1.39
198001,1.04
198002,1.66
198003,0.23
198004,0.79
198005,1.10
198006,0.24
198007,0.53
198008,0.28
198009,-0.25
198010,0.18
198011,0.95
198012,-1.19
198101,3.40
198102,2.26
198103,2.47
198104,0.66
198105,0.31
198106,0.28
198107,0.34
198108,0.60
198109,0.40
198110,0.13
198111,1.88
198112,1.21
198201,-2.36
198202,-0.52
198203,-0.27
198204,-1.21
198205,-0.25
198206,-0.38
198207,0.02
198208,-0.47
198209,-0.19
198210,-0.20
198211,-1.11
198212,0.57
198301,0.64
198302,0.73
198303,0.00
198304,-0.67
198305,-1.28
198306,0.20
198307,0.25
198308,0.77
198309,0.29
198310,0.12
198311,1.47
198312,-2.12
198401,-0.38
198402,1.59
198403,0.26
198404,0.52
198405,-0.02
198406,0.40
198407,0.18
198408,0.67
198409,-0.72
198410,-0.27
198411,-0.43
198412,-0.84
198501,1.45
198502,-1.26
198503,1.00
198504,0.17
198505,0.91
198506,-0.07
198507,-0.01
198508,-0.40
198509,-0.27
198510,-0.34
198511,-1.75
198512,0.48
198601,2.23
198602,1.84
198603,1.04
198604,0.34
198605,0.55
198606,-0.14
198607,-0.27
198608,-0.15
198609,-0.25
198610,-0.59
198611,-1.75
198612,1.90
198701,2.64
198702,1.83
198703,0.62
198704,1.18
198705,0.48
198706,0.73
198707,0.25
198708,-0.19
198709,0.75
198710,0.07
198711,1.19
198712,2.21
198801,-0.17
198802,0.60
198803,1.38
198804,1.16
198805,0.79
198806,0.82
198807,0.67
198808,0.61
198809,0.24
198810,0.34
198811,0.55
198812,0.38
198901,0.12
198902,-0.50
198903,-1.19
198904,1.05
198905,-0.04
198906,0.49
198907,0.80
198908,0.36
198909,0.16
198910,-0.01
198911,-0.69
198912,-0.91
199001,1.44
199002,-1.21
199003,1.70
199004,0.74
199005,0.19
199006,0.83
199007,0.31
199008,0.33
199009,0.87
199010,-0.63
199011,-0.24
199012,-1.27
199101,-0.49
199102,2.54
199103,1.07
199104,0.94
199105,1.04
199106,0.88
199107,0.34
199108,0.58
199109,0.22
199110,-0.23
199111,-0.76
199112,0.66
199201,2.04
199202,0.95
199203,1.59
199204,-0.15
199205,-0.48
199206,-0.30
199207,-0.69
199208,-0.56
199209,-0.76
199210,0.07
199211,0.24
199212,-0.43
199301,0.34
199302,-0.35
199303,0.85
199304,0.37
199305,0.71
199306,0.02
199307,0.03
199308,0.08
199309,-0.29
199310,0.12
199311,-0.69
199312,0.98
199401,-1.00
199402,-1.41
199403,1.30
199404,0.52
199405,0.71
199406,0.86
199407,0.55
199408,0.50
199409,0.92
199410,0.76
199411,0.61
199412,1.25
199501,1.62
199502,0.82
199503,0.29
199504,0.58
199505,0.40
199506,0.85
199507,0.15
199508,0.79
199509,0.62
199510,0.17
199511,-0.08
199512,-0.08
199601,-0.92
199602,1.49
199603,-0.23
199604,0.26
199605,0.04
199606,0.72
199607,0.27
199608,0.09
199609,0.14
199610,-0.68
199611,-0.68
199612,0.49
199701,0.10
199702,1.14
199703,0.24
199704,-0.48
199705,-0.16
199706,0.64
199707,0.50
199708,0.42
199709,1.19
199710,-0.42
199711,0.91
199712,2.16
199801,0.95
199802,2.70
199803,0.94
199804,2.11
199805,1.93
199806,1.03
199807,1.42
199808,1.34
199809,1.88
199810,1.17
199811,2.13
199812,1.80
199901,1.10
199902,2.29
199903,1.86
199904,1.27
199905,0.22
199906,0.43
199907,0.25
199908,0.74
199909,0.41
199910,-0.10
199911,1.99
199912,1.62
200001,1.32
200002,2.78
200003,2.58
200004,0.80
200005,0.33
200006,0.03
200007,0.58
200008,0.45
200009,0.20
200010,0.23
200011,0.33
200012,-0.73
200101,2.52
200102,0.60
200103,0.92
200104,0.93
200105,0.80
200106,0.46
200107,0.66
200108,1.12
200109,1.13
200110,0.28
200111,1.86
200112,2.17
200201,2.00
200202,0.59
200203,-1.11
200204,-0.35
200205,-0.41
200206,1.00
200207,0.83
200208,0.34
200209,1.19
200210,-0.04
200211,1.37
200212,3.18
200301,2.40
200302,-0.07
200303,0.33
200304,0.74
200305,0.77
200306,0.34
200307,0.94
200308,1.22
200309,0.82
200310,1.82
200311,0.66
200312,1.80
200401,-0.32
200402,1.34
200403,1.27
200404,0.69
200405,-0.15
200406,0.16
200407,0.37
200408,-0.11
200409,0.32
200410,0.81
200411,1.23
200412,0.03
200501,0.99
200502,2.18
200503,1.83
200504,1.66
200505,0.75
200506,0.84
200507,0.82
200508,0.57
200509,0.89
200510,0.94
200511,1.51
200512,1.84
200601,3.33
200602,1.81
200603,1.64
200604,2.08
200605,1.63
200606,1.30
200607,1.12
200608,0.82
200609,0.84
200610,0.71
200611,-0.03
200612,2.80
200701,2.01
200702,0.47
200703,0.86
200704,0.80
200705,0.42
200706,0.87
200707,1.20
200708,0.71
200709,0.44
200710,1.10
200711,0.88
200712,0.29
200801,0.68
200802,-0.13
200803,-0.26
200804,0.26
200805,0.43
200806,0.70
200807,0.46
200808,0.49
200809,0.40
200810,0.45
200811,1.38
200812,-0.71
200901,0.91
200902,1.11
200903,-0.42
200904,0.34
200905,-0.03
200906,0.19
200907,0.27
200908,0.31
200909,1.30
200910,-0.78
200911,1.91
200912,0.66
201001,2.03
201002,2.40
201003,2.71
201004,2.74
201005,0.87
201006,1.04
201007,1.00
201008,1.26
201009,1.11
201010,1.60
201011,1.75
201012,1.56
201101,1.41
201102,0.55
201103,0.47
201104,-0.19
201105,0.34
201106,0.76
201107,1.25
201108,1.36
201109,1.37
201110,1.06
201111,0.86
201112,1.94
201201,1.99
201202,2.80
201203,2.30
201204,1.60
201205,1.32
201206,1.57
201207,1.70
201208,1.43
201209,1.50
201210,0.49
201211,0.44
201212,1.03
201301,1.65
201302,1.32
201303,0.96
201304,-0.72
201305,0.17
201306,1.27
201307,0.49
201308,0.77
201309,1.23
201310,1.05
201311,0.02
201312,-1.18
201401,2.11
201402,-0.14
201403,-0.41
201404,0.12
201405,0.85
201406,1.02
201407,0.66
201408,0.95
201409,0.83
201410,1.53
201411,-0.14
201412,2.16
201501,1.63
201502,-0.42
201503,1.63
201504,1.09
201505,1.01
201506,1.36
201507,0.81
201508,0.91
201509,1.62
201510,1.33
201511,1.74
201512,2.45
201601,3.29
201602,2.97
201603,2.95
201604,1.51
201605,1.47
201606,1.64
201607,1.37
201608,1.32
201609,1.58
201610,1.37
201611,3.52
201612,0.74
201701,2.84
201702,2.94
201703,1.19
201704,1.08
201705,1.18
201706,1.10
201707,1.08
201708,0.86
201709,1.44
201710,1.38
201711,1.04
201712,1.97
201801,1.98
201802,0.90
201803,1.66
201804,-0.42
201805,1.33
201806,1.01
201807,1.03
201808,0.76
201809,0.40
201810,0.02
201811,0.05
201812,2.14
201901,1.34
201902,-0.24
201903,1.73
201904,1.31
201905,0.93
201906,0.92
201907,1.12
201908,1.02
201909,1.77
201910,0.69
201911,1.16
201912,1.85
202001,1.85
202002,1.03
202003,1.17
202004,0.63
202005,0.62
202006,1.00
202007,1.37
202008,1.39
202009,0.65
202010,0.45
202011,1.57
202012,2.66
202101,3.90
202102,-0.41
202103,2.03
202104,1.19
202105,0.51
202106,1.76
202107,1.15
202108,1.14
202109,1.56
202110,2.42
202111,1.84
202112,1.88
202201,0.85
202202,-0.39
202203,1.68
202204,0.04
202205,0.83
202206,1.20
202207,1.46
202208,1.74
202209,2.01
202210,1.67
202211,0.68
202212,0.60
202301,3.25
202302,0.62
202303,0.64
202304,0.92
202305,2.12
202306,1.42
202307,1.82
202308,1.84
202309,2.40
202310,2.08
202311,2.66
202312,4.44
