# Title: Caribbean Islands Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
194206,0.35
194207,0.21
194208,0.02
194209,0.05
194210,0.17
194211,0.31
194212,0.28
194301,0.21
194302,0.20
194303,0.02
194304,-0.09
194305,-0.13
194306,-0.17
194307,-0.18
194308,-0.02
194309,0.17
194310,0.14
194311,0.11
194312,0.17
194401,0.23
194402,0.35
194403,0.30
194404,0.39
194405,-0.04
194406,0.13
194407,0.39
194408,0.35
194409,0.40
194410,0.26
194411,0.14
194412,-0.11
194501,-0.04
194502,0.11
194503,0.20
194504,0.28
194505,0.40
194506,0.22
194507,0.11
194508,0.54
194509,0.50
194510,0.11
194511,0.19
194512,0.19
194601,0.31
194602,0.10
194603,0.04
194604,-0.04
194605,-0.07
194606,-0.20
194607,-0.37
194608,-0.20
194609,-0.02
194610,-0.02
194611,0.08
194612,0.04
194701,0.06
194702,0.10
194703,0.29
194704,0.05
194705,-0.28
194706,-0.11
194707,-0.15
194708,-0.23
194709,-0.22
194710,-0.14
194711,0.23
194712,0.02
194801,0.03
194802,0.08
194803,0.03
194804,-0.21
194805,0.13
194806,0.29
194807,0.01
194808,0.00
194809,-0.11
194810,-0.02
194811,0.03
194812,-0.16
194901,0.15
194902,-0.04
194903,0.01
194904,0.12
194905,-0.05
194906,-0.16
194907,-0.17
194908,-0.16
194909,-0.08
194910,-0.08
194911,-0.02
194912,-0.13
195001,-0.45
195002,-0.41
195003,-0.36
195004,-0.63
195005,-0.59
195006,-0.45
195007,-0.34
195008,-0.17
195009,-0.02
195010,-0.16
195011,-0.23
195012,-0.32
195101,-0.33
195102,-0.47
195103,-0.54
195104,-0.05
195105,0.14
195106,0.19
195107,0.27
195108,0.38
195109,0.37
195110,0.32
195111,0.35
195112,0.21
195201,0.12
195202,0.10
195203,0.42
195204,0.23
195205,0.47
195206,0.40
195207,0.33
195208,0.43
195209,0.45
195210,0.45
195211,0.26
195212,0.00
195301,-0.06
195302,0.03
195303,-0.04
195304,0.30
195305,0.27
195306,0.18
195307,0.35
195308,0.25
195309,0.27
195310,0.30
195311,0.35
195312,0.32
195401,0.25
195402,0.10
195403,0.28
195404,0.11
195405,0.22
195406,0.12
195407,0.22
195408,0.16
195409,0.00
195410,-0.39
195411,-0.31
195412,-0.33
195501,-0.13
195502,-0.22
195503,-0.42
195504,-0.39
195505,-0.21
195506,-0.14
195507,-0.03
195508,0.22
195509,0.10
195510,0.06
195511,0.09
195512,0.00
195601,-0.17
195602,-0.09
195603,-0.12
195604,0.02
195605,-0.09
195606,-0.22
195607,-0.19
195608,0.06
195609,-0.14
195610,0.03
195611,-0.17
195612,-0.07
195701,-0.09
195702,-0.14
195703,0.11
195704,-0.03
195705,0.03
195706,0.15
195707,0.25
195708,0.39
195709,0.38
195710,0.44
195711,0.25
195712,0.07
195801,0.21
195802,0.04
195803,0.51
195804,0.66
195805,0.68
195806,0.79
195807,0.51
195808,0.63
195809,0.44
195810,0.34
195811,0.46
195812,0.53
195901,0.46
195902,0.45
195903,0.47
195904,0.39
195905,0.13
195906,0.17
195907,0.23
195908,0.08
195909,0.19
195910,0.22
195911,0.19
195912,0.28
196001,0.57
196002,0.75
196003,0.48
196004,0.45
196005,0.66
196006,0.45
196007,0.46
196008,0.29
196009,0.24
196010,0.30
196011,0.43
196012,0.16
196101,0.42
196102,0.54
196103,0.51
196104,0.47
196105,0.32
196106,0.09
196107,0.15
196108,0.18
196109,0.10
196110,0.02
196111,0.04
196112,0.09
196201,0.25
196202,0.26
196203,0.27
196204,0.13
196205,0.18
196206,0.13
196207,0.38
196208,0.39
196209,0.23
196210,0.27
196211,0.18
196212,0.30
196301,0.34
196302,0.46
196303,0.41
196304,0.39
196305,0.12
196306,0.11
196307,0.22
196308,0.42
196309,0.38
196310,0.44
196311,0.32
196312,0.25
196401,0.35
196402,0.51
196403,0.53
196404,0.36
196405,0.34
196406,0.28
196407,0.17
196408,0.15
196409,0.04
196410,-0.04
196411,0.02
196412,-0.15
196501,-0.26
196502,-0.15
196503,0.00
196504,0.04
196505,-0.13
196506,-0.22
196507,-0.16
196508,-0.19
196509,-0.15
196510,0.08
196511,0.10
196512,0.20
196601,0.27
196602,0.21
196603,0.09
196604,0.28
196605,0.00
196606,-0.07
196607,0.22
196608,0.10
196609,0.18
196610,0.20
196611,-0.01
196612,-0.07
196701,-0.09
196702,-0.02
196703,-0.02
196704,-0.08
196705,-0.17
196706,-0.11
196707,-0.15
196708,-0.24
196709,0.00
196710,0.05
196711,-0.01
196712,0.02
196801,-0.15
196802,-0.32
196803,-0.24
196804,-0.22
196805,0.03
196806,0.02
196807,0.03
196808,0.13
196809,0.27
196810,0.24
196811,0.18
196812,0.18
196901,0.14
196902,0.13
196903,0.37
196904,0.83
196905,0.87
196906,0.80
196907,0.81
196908,0.47
196909,0.44
196910,0.35
196911,0.25
196912,0.15
197001,0.23
197002,0.21
197003,0.20
197004,0.46
197005,0.15
197006,0.14
197007,0.12
197008,0.10
197009,-0.03
197010,0.05
197011,0.02
197012,-0.04
197101,0.00
197102,0.01
197103,-0.07
197104,-0.24
197105,-0.03
197106,-0.03
197107,-0.16
197108,-0.25
197109,-0.21
197110,-0.20
197111,-0.15
197112,-0.09
197201,-0.05
197202,-0.08
197203,-0.06
197204,0.13
197205,-0.15
197206,-0.19
197207,-0.20
197208,-0.35
197209,-0.21
197210,0.01
197211,0.19
197212,0.33
197301,0.42
197302,0.31
197303,0.49
197304,0.33
197305,0.28
197306,0.24
197307,0.34
197308,0.08
197309,0.02
197310,-0.05
197311,-0.12
197312,-0.39
197401,-0.17
197402,-0.15
197403,-0.15
197404,-0.24
197405,-0.34
197406,-0.27
197407,-0.12
197408,-0.25
197409,-0.33
197410,-0.36
197411,-0.33
197412,-0.25
197501,-0.16
197502,-0.05
197503,0.01
197504,0.00
197505,-0.03
197506,0.01
197507,-0.03
197508,-0.05
197509,-0.21
197510,-0.17
197511,-0.26
197512,-0.43
197601,-0.59
197602,-0.60
197603,-0.57
197604,-0.48
197605,-0.30
197606,-0.48
197607,-0.34
197608,-0.16
197609,-0.12
197610,0.09
197611,0.15
197612,0.10
197701,0.06
197702,0.24
197703,0.36
197704,0.08
197705,-0.08
197706,0.06
197707,0.06
197708,-0.03
197709,0.03
197710,0.03
197711,0.16
197712,0.13
197801,0.22
197802,0.14
197803,0.25
197804,0.42
197805,0.45
197806,0.38
197807,0.17
197808,0.01
197809,0.04
197810,0.12
197811,0.26
197812,0.26
197901,0.25
197902,0.31
197903,0.09
197904,0.03
197905,0.16
197906,0.19
197907,0.22
197908,0.15
197909,-0.02
197910,0.22
197911,0.25
197912,0.28
198001,0.27
198002,0.29
198003,0.21
198004,0.28
198005,0.61
198006,0.49
198007,0.54
198008,0.36
198009,0.34
198010,0.40
198011,0.36
198012,0.26
198101,0.18
198102,0.43
198103,0.41
198104,0.24
198105,0.52
198106,0.34
198107,0.54
198108,0.32
198109,0.35
198110,0.20
198111,0.28
198112,0.27
198201,0.34
198202,0.43
198203,0.39
198204,0.40
198205,0.04
198206,0.08
198207,0.10
198208,-0.04
198209,-0.06
198210,-0.02
198211,-0.13
198212,-0.07
198301,0.21
198302,0.29
198303,0.36
198304,0.31
198305,0.27
198306,0.54
198307,0.44
198308,0.34
198309,0.22
198310,0.18
198311,0.37
198312,0.52
198401,0.48
198402,0.41
198403,0.25
198404,0.21
198405,0.08
198406,-0.20
198407,-0.27
198408,-0.34
198409,-0.34
198410,-0.23
198411,-0.34
198412,-0.20
198501,-0.13
198502,-0.09
198503,-0.06
198504,-0.17
198505,0.10
198506,0.20
198507,0.17
198508,0.15
198509,-0.01
198510,-0.15
198511,-0.12
198512,-0.14
198601,-0.13
198602,0.04
198603,-0.07
198604,-0.01
198605,0.11
198606,-0.03
198607,0.00
198608,-0.06
198609,-0.22
198610,-0.10
198611,0.05
198612,0.11
198701,0.14
198702,0.22
198703,0.33
198704,0.32
198705,0.40
198706,0.58
198707,0.52
198708,0.58
198709,0.59
198710,0.37
198711,0.53
198712,0.66
198801,0.43
198802,0.38
198803,0.23
198804,0.26
198805,0.39
198806,0.53
198807,0.53
198808,0.25
198809,-0.04
198810,-0.06
198811,0.08
198812,-0.08
198901,-0.01
198902,-0.12
198903,-0.30
198904,-0.12
198905,-0.11
198906,-0.22
198907,0.14
198908,0.18
198909,-0.01
198910,-0.14
198911,0.10
198912,0.19
199001,0.27
199002,0.19
199003,0.07
199004,0.19
199005,0.15
199006,0.07
199007,0.06
199008,0.24
199009,0.41
199010,0.30
199011,0.14
199012,0.13
199101,0.26
199102,0.20
199103,0.25
199104,0.15
199105,0.16
199106,0.15
199107,0.17
199108,0.21
199109,0.14
199110,-0.04
199111,-0.16
199112,-0.18
199201,-0.12
199202,0.05
199203,0.16
199204,0.19
199205,-0.27
199206,0.14
199207,0.08
199208,0.02
199209,-0.16
199210,-0.07
199211,0.06
199212,0.11
199301,0.23
199302,0.15
199303,0.02
199304,0.14
199305,-0.01
199306,0.23
199307,0.20
199308,0.15
199309,0.02
199310,0.02
199311,0.16
199312,0.24
199401,0.20
199402,0.25
199403,0.31
199404,0.32
199405,0.32
199406,0.19
199407,-0.06
199408,-0.19
199409,-0.07
199410,0.00
199411,0.24
199412,0.31
199501,0.39
199502,0.33
199503,0.48
199504,0.54
199505,0.64
199506,0.53
199507,0.61
199508,0.49
199509,0.41
199510,0.32
199511,0.25
199512,0.48
199601,0.31
199602,0.29
199603,0.17
199604,0.21
199605,0.02
199606,0.03
199607,-0.17
199608,-0.10
199609,0.08
199610,-0.10
199611,-0.10
199612,-0.08
199701,0.13
199702,0.23
199703,0.14
199704,0.19
199705,0.24
199706,0.30
199707,0.39
199708,0.27
199709,0.28
199710,0.23
199711,0.25
199712,0.48
199801,0.68
199802,0.68
199803,0.50
199804,0.56
199805,0.58
199806,1.02
199807,0.95
199808,1.01
199809,0.75
199810,0.54
199811,0.44
199812,0.43
199901,0.48
199902,0.14
199903,0.27
199904,0.47
199905,0.55
199906,0.39
199907,0.32
199908,0.67
199909,0.67
199910,0.25
199911,0.13
199912,-0.04
200001,-0.09
200002,-0.11
200003,-0.13
200004,-0.11
200005,0.11
200006,0.03
200007,0.18
200008,0.29
200009,0.33
200010,0.36
200011,0.32
200012,0.17
200101,0.05
200102,0.20
200103,0.19
200104,0.15
200105,0.01
200106,0.25
200107,0.39
200108,0.50
200109,0.46
200110,0.36
200111,0.11
200112,0.46
200201,0.53
200202,0.36
200203,0.43
200204,0.40
200205,0.24
200206,0.17
200207,0.26
200208,0.50
200209,0.40
200210,0.43
200211,0.49
200212,0.48
200301,0.39
200302,0.66
200303,0.89
200304,0.59
200305,0.54
200306,0.34
200307,0.26
200308,0.41
200309,0.50
200310,0.76
200311,0.63
200312,0.37
200401,0.36
200402,0.62
200403,0.44
200404,0.51
200405,0.07
200406,0.29
200407,0.41
200408,0.48
200409,0.39
200410,0.53
200411,0.26
200412,0.29
200501,0.15
200502,0.11
200503,0.62
200504,0.75
200505,0.84
200506,1.11
200507,1.04
200508,1.05
200509,1.06
200510,0.67
200511,0.54
200512,0.37
200601,0.37
200602,0.22
200603,0.30
200604,0.50
200605,0.47
200606,0.63
200607,0.47
200608,0.56
200609,0.80
200610,0.74
200611,0.58
200612,0.51
200701,0.67
200702,0.72
200703,0.75
200704,0.70
200705,0.64
200706,0.61
200707,0.70
200708,0.44
200709,0.45
200710,0.44
200711,0.33
200712,0.38
200801,0.34
200802,0.48
200803,0.14
200804,0.05
200805,0.19
200806,0.30
200807,0.36
200808,0.61
200809,0.57
200810,0.45
200811,0.20
200812,-0.02
200901,0.13
200902,-0.06
200903,-0.18
200904,0.13
200905,0.09
200906,0.34
200907,0.68
200908,0.46
200909,0.65
200910,0.70
200911,0.67
200912,0.84
201001,0.55
201002,0.77
201003,0.77
201004,0.86
201005,0.95
201006,1.19
201007,1.12
201008,1.11
201009,0.77
201010,0.58
201011,0.29
201012,-0.07
201101,0.16
201102,0.42
201103,0.26
201104,0.65
201105,0.51
201106,0.72
201107,0.76
201108,0.87
201109,0.67
201110,0.44
201111,0.44
201112,0.42
201201,0.39
201202,0.39
201203,0.38
201204,0.44
201205,0.45
201206,0.66
201207,0.63
201208,0.62
201209,0.67
201210,0.68
201211,0.47
201212,0.63
201301,0.68
201302,0.67
201303,0.44
201304,0.51
201305,0.37
201306,0.25
201307,0.28
201308,0.50
201309,0.71
201310,0.81
201311,0.72
201312,0.72
201401,0.68
201402,0.77
201403,0.84
201404,0.70
201405,0.41
201406,0.47
201407,0.49
201408,0.51
201409,0.37
201410,0.64
201411,0.57
201412,0.71
201501,0.84
201502,0.82
201503,0.85
201504,0.85
201505,0.64
201506,0.43
201507,0.49
201508,0.75
201509,1.08
201510,1.03
201511,1.00
201512,1.03
201601,1.17
201602,0.95
201603,1.03
201604,0.98
201605,1.07
201606,1.01
201607,1.16
201608,1.13
201609,1.14
201610,1.05
201611,0.81
201612,0.90
201701,0.75
201702,0.83
201703,0.70
201704,0.73
201705,0.68
201706,0.74
201707,0.89
201708,1.00
201709,1.06
201710,0.85
201711,0.82
201712,0.90
201801,0.80
201802,0.61
201803,0.52
201804,0.57
201805,0.40
201806,0.30
201807,0.52
201808,0.59
201809,0.74
201810,0.40
201811,0.55
201812,0.58
201901,0.55
201902,0.81
201903,0.55
201904,0.51
201905,0.46
201906,0.78
201907,0.77
201908,0.75
201909,0.82
201910,0.96
201911,0.84
201912,0.87
202001,1.05
202002,1.10
202003,0.91
202004,1.18
202005,1.06
202006,1.02
202007,1.26
202008,1.11
202009,0.99
202010,0.86
202011,0.67
202012,0.69
202101,0.75
202102,0.74
202103,0.58
202104,0.59
202105,0.66
202106,0.49
202107,0.58
202108,0.71
202109,0.76
202110,0.84
202111,0.82
202112,0.86
202201,0.86
202202,0.87
202203,0.76
202204,0.68
202205,0.55
202206,0.56
202207,0.60
202208,0.64
202209,0.81
202210,0.68
202211,0.75
202212,0.54
202301,0.66
202302,0.62
202303,0.67
202304,0.80
202305,1.06
202306,1.34
202307,1.42
202308,1.43
202309,1.61
202310,1.69
202311,1.33
202312,1.08
