# Title: Europe Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
197601,-0.30
197602,-0.87
197603,-1.19
197604,-0.09
197605,-0.13
197606,-0.20
197607,0.01
197608,-0.79
197609,-0.92
197610,-0.63
197611,0.18
197612,-0.26
197701,-0.15
197702,1.56
197703,1.43
197704,-0.41
197705,-0.14
197706,-0.32
197707,-0.72
197708,-0.72
197709,-1.01
197710,-0.11
197711,0.94
197712,-0.29
197801,0.24
197802,-0.43
197803,0.90
197804,-0.62
197805,-0.73
197806,-0.64
197807,-1.05
197808,-1.02
197809,-0.79
197810,0.02
197811,-0.09
197812,-1.27
197901,-1.20
197902,-0.38
197903,0.77
197904,-0.68
197905,0.31
197906,1.01
197907,-0.97
197908,-0.28
197909,0.10
197910,-0.50
197911,0.03
197912,1.14
198001,-1.45
198002,0.09
198003,-1.01
198004,-0.53
198005,-1.21
198006,-0.02
198007,-0.64
198008,-0.20
198009,-0.01
198010,-0.08
198011,-0.79
198012,-0.18
198101,0.03
198102,0.22
198103,0.75
198104,-0.39
198105,-0.09
198106,0.30
198107,-0.30
198108,-0.31
198109,0.39
198110,0.81
198111,-0.23
198112,-0.53
198201,-0.56
198202,-0.20
198203,0.42
198204,-0.31
198205,0.12
198206,-0.06
198207,0.08
198208,0.11
198209,1.00
198210,0.36
198211,0.61
198212,1.34
198301,2.08
198302,-0.29
198303,0.80
198304,1.13
198305,0.75
198306,-0.04
198307,0.83
198308,-0.05
198309,0.48
198310,0.14
198311,-0.54
198312,0.08
198401,1.13
198402,0.31
198403,-0.56
198404,0.14
198405,0.08
198406,-0.69
198407,-0.77
198408,-0.53
198409,0.03
198410,0.96
198411,0.36
198412,0.09
198501,-2.61
198502,-3.34
198503,-0.82
198504,-0.04
198505,0.41
198506,-0.48
198507,-0.23
198508,0.29
198509,-0.06
198510,0.18
198511,-1.03
198512,0.22
198601,0.29
198602,-2.49
198603,0.17
198604,0.18
198605,0.73
198606,0.53
198607,-0.10
198608,0.15
198609,-0.58
198610,0.22
198611,0.32
198612,-0.71
198701,-3.41
198702,-0.03
198703,-2.78
198704,-0.34
198705,-0.80
198706,-0.40
198707,0.13
198708,-0.89
198709,0.65
198710,0.33
198711,0.09
198712,0.20
198801,1.83
198802,1.00
198803,-0.07
198804,-0.08
198805,0.75
198806,0.41
198807,1.02
198808,0.31
198809,0.24
198810,0.03
198811,-2.02
198812,-0.01
198901,1.69
198902,2.46
198903,2.62
198904,1.46
198905,0.83
198906,0.33
198907,0.53
198908,0.55
198909,0.48
198910,0.56
198911,-0.12
198912,0.50
199001,1.18
199002,3.78
199003,2.68
199004,0.79
199005,0.78
199006,0.19
199007,0.12
199008,0.55
199009,-0.44
199010,0.80
199011,0.76
199012,0.54
199101,1.26
199102,-0.99
199103,1.28
199104,0.16
199105,-1.33
199106,-0.40
199107,0.70
199108,0.80
199109,0.64
199110,0.20
199111,0.37
199112,-0.31
199201,0.99
199202,1.12
199203,1.12
199204,-0.12
199205,0.45
199206,0.58
199207,0.18
199208,1.37
199209,0.06
199210,-1.09
199211,0.02
199212,0.25
199301,1.36
199302,0.30
199303,0.04
199304,0.40
199305,1.13
199306,-0.08
199307,-0.53
199308,-0.13
199309,-0.89
199310,-0.19
199311,-2.37
199312,0.84
199401,1.91
199402,-0.50
199403,1.28
199404,1.02
199405,0.16
199406,-0.10
199407,1.60
199408,1.13
199409,1.22
199410,0.20
199411,0.71
199412,0.86
199501,1.04
199502,3.20
199503,1.19
199504,0.45
199505,0.15
199506,0.71
199507,0.88
199508,0.82
199509,-0.10
199510,1.21
199511,-0.95
199512,-1.14
199601,0.00
199602,-1.25
199603,-1.24
199604,0.11
199605,0.53
199606,0.39
199607,-0.29
199608,0.70
199609,-1.21
199610,0.31
199611,1.13
199612,-0.62
199701,0.18
199702,1.68
199703,0.98
199704,-0.99
199705,0.43
199706,0.71
199707,0.34
199708,1.24
199709,0.03
199710,-0.22
199711,0.42
199712,0.60
199801,2.03
199802,1.96
199803,0.38
199804,0.97
199805,0.63
199806,1.06
199807,0.44
199808,0.50
199809,0.34
199810,0.47
199811,-1.24
199812,-0.37
199901,1.46
199902,0.67
199903,1.49
199904,1.52
199905,0.46
199906,1.46
199907,1.46
199908,0.80
199909,1.74
199910,0.94
199911,0.11
199912,0.85
200001,0.51
200002,2.03
200003,1.04
200004,2.02
200005,1.42
200006,0.80
200007,0.12
200008,0.88
200009,0.30
200010,1.39
200011,1.96
200012,2.02
200101,2.31
200102,1.27
200103,1.50
200104,0.83
200105,0.75
200106,0.24
200107,1.56
200108,1.45
200109,0.28
200110,1.95
200111,-0.07
200112,-1.48
200201,0.82
200202,3.40
200203,2.14
200204,0.92
200205,1.34
200206,1.49
200207,1.47
200208,1.38
200209,0.54
200210,0.03
200211,0.83
200212,-1.33
200301,0.14
200302,-0.69
200303,0.71
200304,0.08
200305,1.95
200306,1.85
200307,1.80
200308,2.17
200309,0.63
200310,-0.33
200311,1.32
200312,1.00
200401,0.36
200402,1.18
200403,1.13
200404,0.92
200405,-0.12
200406,0.35
200407,0.42
200408,1.18
200409,0.76
200410,1.31
200411,0.53
200412,1.10
200501,2.07
200502,-0.29
200503,-0.44
200504,1.03
200505,0.81
200506,0.62
200507,1.25
200508,0.55
200509,1.20
200510,1.18
200511,0.65
200512,0.61
200601,-0.53
200602,-0.39
200603,-0.66
200604,0.97
200605,0.83
200606,1.23
200607,2.00
200608,1.15
200609,1.76
200610,1.94
200611,1.53
200612,2.43
200701,3.17
200702,1.28
200703,2.49
200704,1.48
200705,1.78
200706,1.69
200707,0.95
200708,1.26
200709,0.21
200710,0.95
200711,-0.16
200712,0.95
200801,1.79
200802,2.49
200803,1.76
200804,1.42
200805,0.92
200806,1.23
200807,0.94
200808,1.10
200809,0.08
200810,1.09
200811,0.98
200812,1.13
200901,0.60
200902,0.88
200903,0.88
200904,1.49
200905,1.17
200906,0.89
200907,1.18
200908,1.12
200909,1.21
200910,0.62
200911,1.92
200912,0.59
201001,-0.95
201002,0.19
201003,0.62
201004,1.21
201005,0.89
201006,1.08
201007,2.33
201008,1.72
201009,0.64
201010,-0.18
201011,1.27
201012,-1.09
201101,0.92
201102,-0.29
201103,0.88
201104,1.94
201105,1.16
201106,1.49
201107,1.07
201108,1.13
201109,1.87
201110,0.84
201111,0.71
201112,2.24
201201,1.21
201202,-1.97
201203,1.49
201204,1.14
201205,1.50
201206,1.31
201207,1.53
201208,1.58
201209,1.22
201210,1.35
201211,1.95
201212,-0.33
201301,0.88
201302,1.38
201303,-0.84
201304,0.85
201305,1.53
201306,1.24
201307,1.22
201308,1.44
201309,0.55
201310,1.21
201311,1.69
201312,1.31
201401,1.63
201402,2.99
201403,2.92
201404,1.97
201405,1.10
201406,0.78
201407,1.78
201408,1.27
201409,1.45
201410,1.51
201411,1.53
201412,1.60
201501,2.07
201502,1.91
201503,2.11
201504,1.10
201505,1.12
201506,0.74
201507,1.51
201508,1.76
201509,1.82
201510,0.68
201511,2.30
201512,2.86
201601,0.64
201602,3.52
201603,1.86
201604,1.91
201605,1.34
201606,1.68
201607,1.57
201608,1.37
201609,1.97
201610,0.50
201611,0.33
201612,0.76
201701,-0.02
201702,1.77
201703,2.71
201704,0.69
201705,0.96
201706,1.74
201707,1.15
201708,1.77
201709,1.16
201710,1.25
201711,1.04
201712,1.84
201801,2.42
201802,0.27
201803,-0.02
201804,2.75
201805,2.83
201806,1.89
201807,2.40
201808,2.40
201809,2.05
201810,1.80
201811,1.37
201812,1.48
201901,0.85
201902,2.73
201903,2.21
201904,1.51
201905,0.61
201906,2.79
201907,1.19
201908,1.77
201909,1.29
201910,1.84
201911,1.74
201912,2.73
202001,3.11
202002,3.61
202003,2.45
202004,1.37
202005,0.50
202006,1.90
202007,1.16
202008,1.94
202009,2.32
202010,2.16
202011,2.07
202012,2.33
202101,1.51
202102,1.51
202103,1.23
202104,0.41
202105,0.49
202106,2.26
202107,2.37
202108,1.23
202109,0.94
202110,0.91
202111,1.33
202112,0.83
202201,1.91
202202,2.94
202203,1.10
202204,0.84
202205,1.32
202206,2.43
202207,1.82
202208,2.76
202209,0.90
202210,2.46
202211,2.10
202212,1.72
202301,3.29
202302,2.25
202303,2.05
202304,1.14
202305,0.99
202306,2.02
202307,1.83
202308,2.44
202309,3.17
202310,2.38
202311,1.45
202312,1.92
